text,correct,sequence,native
"Hello, I ordered a shoes ""Brown,8 D US"" but the item was not the same size.","Hello, I ordered shoes ""Brown, 8 D US"" but the item I received was not the same size I ordered.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Hi,I am a college student,you can call me mumu.","Hi, I am a college student. You can call me mumu.","('INTJ', 'PUNCT', 'PRON')",Spanish
"well, It was nice.",It was nice.,"('INTJ', 'PUNCT', 'PRON')",Spanish
"They are them made the song ""I m every woman"" .","They are them made the song ""I m every woman"" . (Sorry, I didn't get what you want to say here. It is better to provide this with your original sentence in Japanese)","('INTJ', 'PUNCT', 'PRON')",Spanish
HI i 'm from Taiwan .call me Emma =),Hi! i 'm from Taiwan .call me Emma =) My name is Emma. I'm from Taiwan.,"('INTJ', 'PUNCT', 'PRON')",Spanish
"hi,everyone ,i'm rebecca ,in shanghai now ,it's a nice city,if you also in the city ,maybe we can meet ,ha~ha ...",Hi everyone my name is Rebecca and I am in Shanghai a nice city right now. If you are also in the City perhaps we can meet.,"('INTJ', 'PUNCT', 'PRON')",Spanish
"hi,everyone ,i'm rebecca ,in shanghai now ,it's a nice city,if you also in the city ,maybe we can meet ,ha~ha ...",Hi everyone my name is Rebecca and I am in Shanghai a nice city right now. If you are also in the City perhaps we can meet.,"('INTJ', 'PUNCT', 'PRON')",Spanish
"hi,everyone ,i'm rebecca ,in shanghai now ,it's a nice city,if you also in the city ,maybe we can meet ,ha~ha ...",Hi everyone my name is Rebecca and I am in Shanghai a nice city right now. If you are also in the City perhaps we can meet.,"('INTJ', 'PUNCT', 'PRON')",Spanish
"hi,everyone ,i'm rebecca ,in shanghai now ,it's a nice city,if you also in the city ,maybe we can meet ,ha~ha ...",Hi everyone my name is Rebecca and I am in Shanghai a nice city right now. If you are also in the City perhaps we can meet.,"('INTJ', 'PUNCT', 'PRON')",Spanish
"Hello,my name is Anthony.",Hello. My name is Anthony.,"('INTJ', 'PUNCT', 'PRON')",Spanish
"Hello,my name is Anthony.",Hello. My name is Anthony.,"('INTJ', 'PUNCT', 'PRON')",Spanish
"""Well,it's bedtime,""said the old man.","""Well, it's bedtime,"" said the old man.","('INTJ', 'PUNCT', 'PRON')",Spanish
Do you know what I mean???,"Do you know what I mean??? (Yes, you are making yourself clear.)","('INTJ', 'PUNCT', 'PRON')",Spanish
"well, we had a good time.","Well, we had a good time.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Actually, I'm bad at useing electronic things like that, but I can hadle it so far^^ There is no instruction book about it.","Actually, I'm bad at using electronic things like that, but I can handle it so far^^ There is no instruction book about it. [Maybe more natural to say like ""It didn't come with an instruction book"" but I don't think your sentence is wrong at all.]","('INTJ', 'PUNCT', 'PRON')",Spanish
"Actually, I'm bad at useing electronic things like that, but I can hadle it so far^^ There is no instruction book about it.","Actually, I'm bad at using electronic things like that, but I can handle it so far^^ There is no instruction book about it. [Maybe more natural to say like ""It didn't come with an instruction book"" but I don't think your sentence is wrong at all.]","('INTJ', 'PUNCT', 'PRON')",Spanish
"A, I don't CARE which restaurant we go to.","A, I don't CARE which restaurant we go to. (Here, you are indifferent about the decision.)","('INTJ', 'PUNCT', 'PRON')",Spanish
"Year, I know this is my fault.","Yeah, I know this is my fault.","('INTJ', 'PUNCT', 'PRON')",Spanish
I wonder what the story was released at a later.,"I wonder what the story was released at a later. (Sorry, I don't understand! Do you mean to ask what happens in the story in the later seasons?)","('INTJ', 'PUNCT', 'PRON')",Spanish
"--Now, I'm listening the reminiscent song, and I remember the happy day.","--Now, I'm listening to the song and reminiscing about that happy day.","('INTJ', 'PUNCT', 'PRON')",Spanish
"Althought,it was not good in the weather,I got the relax and happy mood with my friends.","Althought the weather was not so good, I felt relaxed and happy with my friends.","('INTJ', 'PUNCT', 'PRON')",Spanish
HelloWe finish install of the exhibition.,"Hello, We have finished the installation of the exhibition.","('INTJ', 'PUNCT', 'PRON')",Spanish
"it said <Hi I am Rika chan, I am in your town, I will visit you soon>","The caller said <Hi, this is Rika chan. I'm in town and I'll drop by soon>","('INTJ', 'PUNCT', 'PRON')",Spanish
"Soon her phone rang <Hi I am Rika chan, I am in front of your apartment","Soon her phone rang again and the caller said <Hi, this is Rika chan. I'm in front of your apartment building","('INTJ', 'PUNCT', 'PRON')",Spanish
"Her phone rang again it said < Hi I am Rika chan,I am in a lift,","Then her phone rang one more time and the caller said < Hi, this is Rika chan. I'm in the lift,","('INTJ', 'PUNCT', 'PRON')",Spanish
Finally it said <Hi I am behind you....>,"Finally the caller said <Hi, I'm right behind you.>","('INTJ', 'PUNCT', 'PRON')",Spanish
Hello I am korean.,"Hello, I am Korean. or ""I'm from Korea.""","('INTJ', 'PUNCT', 'PRON')",Spanish
Good bye!I think I will sleep in a long time today .:],Goodbye! I think I will sleep in for a long time tomorrow.:],"('INTJ', 'PUNCT', 'PRON')",Spanish
I'm warry to come fridge day soon.,"I'm warry to come fridge day soon.I'm scared that the cold days will come soon. (Wow, I can't believe that I don't even know what 'warry' means. I can't even find a definition of 'warry.')","('INTJ', 'PUNCT', 'PRON')",Spanish
I just grab some principles and make a lot of entries here on Lang-8 to learn them through practice and little by little I want to broaden the images of English on my mind.,"I just grab some principles and make a lot of entries here on Lang-8 to learn them through practice and little by little I want to broaden the images of English on my mind. <<Sorry, I'm not sure what you're going for here...>>","('INTJ', 'PUNCT', 'PRON')",Spanish
The owner of Soba shop in front of the rice cake shop thoughtlessly misunderstood that a rice cake was fashionably a very profitable business on the street those days and he reformed from the Soba shop to a rice cake shop.,"The owner of the Soba shop, that was located in front of the rice cake shop, got under the impression that selling rice cakes was a very/the most profitable business (those days). He had completely misunderstood the market, but converted his Soba shop into a rice cake shop nevertheless.(I really don't know if this is what you wanted to express. If you don't like it, don't read it, hehe! It's just an attempt to break it into several sentences, since that sounds better, in my opinion.)","('INTJ', 'PUNCT', 'PRON')",Spanish
"As about three minutes passed by, some heat was transferred from my palms to her neck, and gradually to its fringes.","In about three minutes , [ More natural. ] some heat was transferred from my palms to her neck, and gradually outward like an oogi. [OK? I think fringes have to be visible, and I'm not sure that's possible on a neck. ]","('INTJ', 'PUNCT', 'PRON')",Spanish
"Me:""Ahhh, she is going to pick you up in the evening while you play with your friends in the kindergarten.""","""Ahhh, she is going to pick you up in the evening while you play with your friends at kindergarten,"" I said.","('INTJ', 'PUNCT', 'PRON')",Spanish
"""Yes, I agree, depending on the place where they've been raised, yet I'll take the steak, "" She said smiling mischievously and I pushed the call bottom to order the two.","""Yes, I agree, depending on the place where they've been raised, yet I'll take the steak, "" She said, smiling mischievously and I pushed the call button *(I think you meant this! :))* to order the two.","('INTJ', 'PUNCT', 'PRON')",Spanish
Well it is easy to copy the original in this digital world but does this copying culture make any profit for China in the future?,"Well, it's easy to copy the original in this digital world, butwill this copying culture make any profit for China in the future?","('INTJ', 'PUNCT', 'PRON')",Spanish
Well it is easy to copy the original in this digital world but does this copying culture make any profit for China in the future?,"Well, it's easy to copy the original in this digital world, butwill this copying culture make any profit for China in the future?","('INTJ', 'PUNCT', 'PRON')",Spanish
"""Well we, Aikido-trainees, put on Hakama only when we practice Aikido in dojo(=the training room)""","""Well, we Aikido-trainees put on our Hakama only when we practice Aikido in the dojo(=the training room)""","('INTJ', 'PUNCT', 'PRON')",Spanish
But I have never seen to her.,"But I have never seen to her. (Sorry, I'm not sure what you're trying to say here either)","('INTJ', 'PUNCT', 'PRON')",Spanish
"Well,I think I can overcome it.",But I think I can overcome it.,"('INTJ', 'PUNCT', 'PRON')",Spanish
Hi This is teppei from Japan.,Hi. This is teppei from Japan.,"('INTJ', 'PUNCT', 'PRON')",Spanish
"I don't think it's a good idea for me to push my opinion to others like: ""Hey I helped you before.","I don't think it's a good idea for me to push my opinion on to others like: ""Hey, I helped you before.","('INTJ', 'PUNCT', 'PRON')",Spanish
hello i am an ESL student i came to Australia in 2006 to expand my educational horizons and to experience multiculturalism.,Hello. I am an ESL student. I came to Australia in 2006 to expand my educational horizons and to experience multiculturalism. [ three sentences ],"('INTJ', 'PUNCT', 'PRON')",Spanish
"Well, I study a sentence, He thinks of nothing but making money.","Well, right now the sentence that I am studying is ""He thinks of nothing but making money.""","('INTJ', 'PUNCT', 'PRON')",Spanish
"Yeah, tomorrow is Saint Valentine's Day!",Yeah! That means tomorrow is Saint Valentine's Day!,"('INTJ', 'PUNCT', 'PRON')",Spanish
Oh my gawd!It already time.,"Oh my god! It was already time! (""gawd"" is a popular way to intentionally misspell ""god"" but i think it's silly!)","('INTJ', 'PUNCT', 'PRON')",Spanish
Oh my gawd!It already time.,"Oh my god! It was already time! (""gawd"" is a popular way to intentionally misspell ""god"" but i think it's silly!)","('INTJ', 'PUNCT', 'PRON')",Spanish
Oh my gawd!It already time.,"Oh my god! It was already time! (""gawd"" is a popular way to intentionally misspell ""god"" but i think it's silly!)","('INTJ', 'PUNCT', 'PRON')",Spanish
"So, the torrent for globalization is getting stronger in our university these days.","So, the torrent for globalization is getting stronger in our university these days. Wow! I've never used the word ""torrent"" before so I don't know if it's right or not. You could also say ""demand"".","('INTJ', 'PUNCT', 'PRON')",Spanish
oh I think the blessing is too late for at least Asian people.,"Oh, I think the blessing is too late, at least for Asian people.","('INTJ', 'PUNCT', 'PRON')",Spanish
oh I think the blessing is too late for at least Asian people.,"Oh, I think the blessing is too late, at least for Asian people.","('INTJ', 'PUNCT', 'PRON')",Spanish
I want to know people how to talk.,"I want to know people how to talk. (sorry, I don't understand this sentence)","('INTJ', 'PUNCT', 'PRON')",Spanish
"Well, I have to say when I found out his family is rich and kinda powerful I despised him a little...","Well, I have to say that when I found out his family is rich and kinda powerful, I despised him a little...","('INTJ', 'PUNCT', 'PRON')",Spanish
"hello , I'm shun .","Hello, I'm Shun.","('INTJ', 'PUNCT', 'PRON')",Spanish
Now that I think of that (Was that English?) I realise there are lots and lots of people who see everything popular as unworthy of their attention.,"Yes, that was English. :) But, I would stick to the more common wording of ""Now that I think of it,..."" Also FYI, ""realise"" is British spelling, ""realize"" is American spelling.","('INTJ', 'PUNCT', 'PRON')",Spanish
