text,correct,predicted_native_language
Local people can exchange many stuff with people who live in urban area.,"Rural people can exchange many things with people who live in urban areas. I like the way 'Local people' sounds. I think we would understand, but rural is more technically correct. Local usually refers to a specific area. You could say locals in Ikebukuro and it would mean the people who live in Ikebukuro. But if you say rural people, it means people who live outside of the city and suburbs, like farmers.",Chinese (Mandarin)
"A talk about former Prime Minister Hatoyama, what was I expected to him when he came over here in Okinawa after he decided to relocate the Futenma U.","Now let's talk about former Prime Minister Hatoyama. After he took office he made a big show when he announced that he would honor his campaign promise to have the US base in Henoko relocated somewhere out side the Prefecture of Okinawa. And for several months he met with representatives from the US, ostensibly to decide what alternative sites, outside of Okinawa, the US would agree to to..",Chinese (Mandarin)
also i wanna help u if ur studying Japanese!,"Also, I wanna help you if you're studying Japanese! (I left the ""wanna,"" since we do sometimes use it in casual writing like blogs or email...but for the most part, it's best to avoid it in writing.)",Chinese (Mandarin)
Maybe you think Slam Dunk Ann teacher or maybe Colonel Sanders is wearing women's clothes?,"Maybe you think of the teacher, Ann(Anzai?) from Slam Dunk, or maybe you think, ""Colonel Sanders(? He) wears women's clothes.""",Chinese (Mandarin)
"In my experience, entering the college, I could meet the person who have high consciousness about English and will take TOEFL-ibt.","In my experience entering college, I could meet the person who have high consciousness about English and will take TOEFL-ibt.In my experience entering college, I've meet other people who enjoy learning English and will take TOEFL.",Chinese (Mandarin)
I wonder when some British actor (ex.,"I wonder if, when a British actor (somebody like Jude Law) acts in American films, they have to practice their American accent, or vice versa.",Chinese (Mandarin)
"After I graduated my univ, I realized the time was very precious and I wasted the time.","After I graduated , I realized and I wasted . OR After I graduated univ, ... In Britain, you can also say ""... from uni, ..."" I have never heard the contraction ""univ"" before.",Chinese (Mandarin)
I was released from kids and my strict house queen so tnat I headed for traveler's guide book aisle immediately since I've been planning sightseeing abroad for a long time.,"Finally, I was released from kids and my strict ! I headed for the travel guidebook aisle immediately, since I've been planning to go sightseeing abroad for a long time. I've never heard the phrase ""house queen""... do you mean ""wife""? There are slang words for that, but it is hard to pick one because they all have different hidden meanings.",Chinese (Mandarin)
"but, in Japan, using many facemark is like geek.","but, in Japan, using many emoticons is considered geek-ish.or you can also say:but in Japan, people think you are a geek if you use many emoticons.",Chinese (Mandarin)
High school is not the place only study English...,I know I must study other subjects in high school besides English...,Chinese (Mandarin)
and i felt approached art world.,"And, I felt like approaching the art world. (Whose art world? If you meant by Warhol's then put ""his"" instead of ""the"", if you meant art world in general then no change's needed)",Chinese (Mandarin)
Writing skill is difficult for me and I want to write in English well.,"Writing is difficult for me and I want to write English well. Writing is difficult for me and I want to write well in English. (In the first one 'English' is the object. In the second one I think that 'in English' may be some kind of adverb. Can you ask you teacher on your Toefl course and let me know what she says, please?)",Chinese (Mandarin)
It means that writing and speaking are irrelevant.,"It means that there is a disconnect between writing and speaking, which makes Chinese very difficult.",Chinese (Mandarin)
There are so many fishes.,"There were so many fish. (it's ok to say fishes, but usually in American English we say ""fish"")",Chinese (Mandarin)
"For example, I dreamed to be an FBI agent in the future when i was an kid.","For example, I dreamed to be an FBI agent in the future when i was an kid.For example, when I was a kid I use to dream about becoming an FBI agent.There are many forms and ways to say this, but commonly we stray away from ""Dreamed"" and a few other things...",Chinese (Mandarin)
My taiwan friends in lang-8 She told me she would like to studying Japanese I would like too so we agree to do it we will studying japanese togeter.,"My Taiwanese friend in lang-8 told me she would like to study Japanese. I would also like to (study Japanese), so we agreed to do it together.",Chinese (Mandarin)
when I see her I like to give her form dirary I write in English and She like to asked me about the ponoun we happy to change Thai and English language On day at my compani in the hight building I see the beautiful rain I harry to call her to look the rainbow I would like to chang a goodday with my friend we happy to looked the rainbow togethet at the difience aplce,When I see her I like to give hermy diary I write in English and she likes to ask me about pronouns. We enjoy exchangingin Thai and English . Today at my company in a high rise building I saw beautiful rain. I hurried to call my friend to look at the rainbow. I would like to chang a goodday with my friend. We enjoyed looking at the rainbow together from different places,Chinese (Mandarin)
