text,correct,predicted_native_language
"she told that she had got into Australian language school at first, but there are a lot of asian people so they hung out incestuously eating out or drinking and used their mother tongues often.","she said that / told about how she had gotten into an Australian language school at first, but there were a lot of Asian people so they hung out incessantly eating out or drinking and (they) used their mother tongues often. ('incestuously' is a very strong word, like a brother and sister having sex. It can be used in this context, but it is very insulting. 'incessantly' means to do something negative without stopping: ""The child whined incessantly for a piece of candy"")",Chinese (Mandarin)
"By the way, I watched the news that Captain EO in Tokyo Disny land will be come back this summer on internet","By the way, I watched the news on the internet. It seems that Tokyo Disneyland's Captain EO will be coming back this summer. [[If you want to keep it as one sentence, in English it would be more natural like this: ""By the way, when I was watching the news on the internet I saw a report that said that Tokyo Disneyland's Captain EO will be coming back this summer.""]]",Chinese (Mandarin)
"Many people was reading in the shop, I think that it seem to make a profit.",There were many people reading in the shop. It seems like a profitable business.,Chinese (Mandarin)
I come to this web for not long and It seems like a good place for chatting.~~!,I come to this web for not long and It seems like a good place for chatting.~~!I came to this website not too long ago and it seems like a good place for chatting.,Chinese (Mandarin)
I prefer summer than winter.,"I prefer summer to winter. *** or: ""I like/enjoy summer more than winter.""",Chinese (Mandarin)
"Im so regret that who was spending times on TV or something else but spending time in English less than that, so that is only one thing i've regretted in this year.","I regret that I spent time on TV or something else, but I spent even less time on English, so that is only one thing I regret about this year.",Chinese (Mandarin)
I'll introduce web site that I watch regularly.,"I'll introduce some sites that I watch regularly. (I took out ""web"" so that there's some variety, since you just said ""web sites"" in the previous sentence.)",Chinese (Mandarin)
I admired when high school students give their seat to the elderly lady.,I admire it when high school students / I admire high school students who give their seats to elderly ladies.,Chinese (Mandarin)
I think to the this month is the August from yesterday.,I (suddenly) realized that August started yesterday. [Alternative: I suddenly realized that it has been August since yesterday.],Chinese (Mandarin)
"So,I'll use fold umbrella at night.","So, I'll use fold umbrella night.",Chinese (Mandarin)
My hair had grew till last week.,"My hair had grown till last week. | ""Grow"" is one of a handful of words that has different forms for the participle and the past tense. Originally, I think, all regular verbs had separate forms for the two.",Chinese (Mandarin)
I'll hard trying so work from tomorrow.,"I'll try to work hard from tomorrow on. The ""on"" at the end emphasizes (makes it stronger) that you are starting now, and will continue in the future.",Chinese (Mandarin)
I'll ride on the vehicle by go to the office.,"To go to the office, I use transportation like the subway or train.",Chinese (Mandarin)
I am a English mager student.,I am a English major student. OR I am a student majoring in English.,Chinese (Mandarin)
"I understood that name is ""Jotter"".","I found out that it's called a ""Jotter.""",Chinese (Mandarin)
We are getting bus from our hometown.,We bus our hometown.We will leave form our hometown by bus.,Chinese (Mandarin)
The first woman lecturer like the woman which threre is 3rd woman in the follow page(TAKARAZUKA official web site).,The first female lecturer looks like the 3rd woman from the left in the following page(TAKARAZUKA official web site).,Chinese (Mandarin)
"The foothill where my hometown located coverd by many kinds of trees, mainly planted with Camellia which could provide the best vegetable oil.","The foothills, where my hometown is located, are covered by many kinds of trees, but is mainly planted with Camellia, which provides the best vegetable oil. I didn't know oil was taken from Camellias; but I used to have beautiful Camellias in my yard in California.",Chinese (Mandarin)
but I slept all day in my room.,(See above sentence.),Chinese (Mandarin)
"Since the beginning of this semester, I have been taking the English class.","Since the beginning of this semester, I have been enrolled in it.",Chinese (Mandarin)
I usually record musci from CD and transmit into iPod and watch DVD on PC.,I usually record music from CDs and transfer it into my iPod and watch DVDs on my PC.,Chinese (Mandarin)
"We messed up kitchen and finally tteokbokki was maded,we ate it deliciously.","We make a mess in the kitchen. Finally when we the delicious tteokbokki is prepared,we eat it.",Chinese (Mandarin)
"After I played with my friend, suddenly I got hung up about dirty home.","If I just go out with my friend, sometimes I get hung up about the mess I left in the kitchen.",Chinese (Mandarin)
"Moreover, I think Japanese people paticular in young people should have strength spirit to make a living in ourself.","Moreover, I think Japanese people paticular in young people should have strength spirit to make a living in ourself. Moreover, I think that Japanese, in particular young people, should have the strength and spirit to make a living for oneself.",Chinese (Mandarin)
"I still read part of the book, I was obtained many thinking topics by its book.","While reading the book, I was able to obtain many topics to think about .",Chinese (Mandarin)
They had their visions toward future clearly and can speak English and Japanese pretty well.,They knew where they wanted to go in life and could speak English and Japanese pretty well.,Chinese (Mandarin)
I mean it bother me sometimes.,"For this reason, winter bothers me sometimes.",Chinese (Mandarin)
"To tell the truth, our averages are 36 degrees and theirs are 37 degrees.","Japanese people have a body temperature that averages 36 degrees Celsius and Europeans and Americans have body temperatures that average 37 degrees. Since America uses the Fahrenheit system, sometimes it's a good idea to say 'Celsius'. (Not a really important detail, though.)",Chinese (Mandarin)
