text,correct,sequence,native
"My favorite set I worked on was Cinderella, there always a lot to do and I really enjoyed the experience.","My favorite set I worked on was Cinderella, there was always a lot to do,and I really enjoyed the experience. (That is omitted in the first sentence, but that happens sometimes in English nothing to worry about. ""Cinderalla, there"" is a run-on sentence. It needs either to either be split or joined with a semicolon or conjunction; the comma alone is not enough. Also, later, remember that compound sentences (two or more independent clauses) must have commas preceding their joining conjunctions.)","('PROPN', 'PUNCT', 'PRON')",Spanish
"My favorite set I worked on was Cinderella, there always a lot to do and I really enjoyed the experience.","My favorite set I worked on was Cinderella, there was always a lot to do,and I really enjoyed the experience. (That is omitted in the first sentence, but that happens sometimes in English nothing to worry about. ""Cinderalla, there"" is a run-on sentence. It needs either to either be split or joined with a semicolon or conjunction; the comma alone is not enough. Also, later, remember that compound sentences (two or more independent clauses) must have commas preceding their joining conjunctions.)","('PROPN', 'PUNCT', 'PRON')",Spanish
"My favorite set I worked on was Cinderella, there always a lot to do and I really enjoyed the experience.","My favorite set I worked on was Cinderella, there was always a lot to do,and I really enjoyed the experience. (That is omitted in the first sentence, but that happens sometimes in English nothing to worry about. ""Cinderalla, there"" is a run-on sentence. It needs either to either be split or joined with a semicolon or conjunction; the comma alone is not enough. Also, later, remember that compound sentences (two or more independent clauses) must have commas preceding their joining conjunctions.)","('PROPN', 'PUNCT', 'PRON')",Spanish
"My favorite set I worked on was Cinderella, there always a lot to do and I really enjoyed the experience.","My favorite set I worked on was Cinderella, there was always a lot to do,and I really enjoyed the experience. (That is omitted in the first sentence, but that happens sometimes in English nothing to worry about. ""Cinderalla, there"" is a run-on sentence. It needs either to either be split or joined with a semicolon or conjunction; the comma alone is not enough. Also, later, remember that compound sentences (two or more independent clauses) must have commas preceding their joining conjunctions.)","('PROPN', 'PUNCT', 'PRON')",Spanish
"My favorite set I worked on was Cinderella, there always a lot to do and I really enjoyed the experience.","My favorite set I worked on was Cinderella, there was always a lot to do,and I really enjoyed the experience. (That is omitted in the first sentence, but that happens sometimes in English nothing to worry about. ""Cinderalla, there"" is a run-on sentence. It needs either to either be split or joined with a semicolon or conjunction; the comma alone is not enough. Also, later, remember that compound sentences (two or more independent clauses) must have commas preceding their joining conjunctions.)","('PROPN', 'PUNCT', 'PRON')",Spanish
I made a topic to talk in English with my Swiss friends who don't speak Japanese.,I made a topic to talk in English with my Swiss friends who don't speak Japanese. I chose a topic to talk about in English with my Swiss friends who don't speak Japanese.,"('PROPN', 'PUNCT', 'PRON')",Spanish
I am waiting Friday every Monday..,"<meta charset=""utf-8"">Every Monday, I am already waiting for Friday to come.","('PROPN', 'PUNCT', 'PRON')",Spanish
"It's about Britain, it's culture, customs, life, etc.","It's about Britain--its culture, customs, life, etc.","('PROPN', 'PUNCT', 'PRON')",Spanish
Hallyho everyone long time no see!,"Hallyho (Tallyho) everyone, long time no see!","('PROPN', 'PUNCT', 'PRON')",Spanish
"The literal translation is ""clouds are gathering over the full moon, once blossom blooms it gets windy"".","The literal translation is ""clouds are gathering over the full moon, once the blossom blooms it gets windy"".I would probably say ""once the blossoms bloom"" that means more than one blossom bloomed.","('PROPN', 'PUNCT', 'PRON')",Spanish
but my buddies never angried about me for such things.,"but my friends never got angry at me for such things. (in English, we say ""get angry"", not ""angry about"")","('PROPN', 'PUNCT', 'PRON')",Spanish
but my buddies never angried about me for such things.,"but my friends never got angry at me for such things. (in English, we say ""get angry"", not ""angry about"")","('PROPN', 'PUNCT', 'PRON')",Spanish
"My sister came to my dorm yesterday, because she took the last bus from Tainan, and there's no train can bring her home(our home is in Keelung), but to Taipei(my dorm is here) still worked.","My sister came to my dorm yesterday, because she took the last bus from Tainan. This is because there will be no train to bring her home, (our home is in Keelung), but in Taipei (where my dorm is) the trains are still running.","('PROPN', 'PUNCT', 'PRON')",Spanish
"My sister came to my dorm yesterday, because she took the last bus from Tainan, and there's no train can bring her home(our home is in Keelung), but to Taipei(my dorm is here) still worked.","My sister came to my dorm yesterday, because she took the last bus from Tainan. This is because there will be no train to bring her home, (our home is in Keelung), but in Taipei (where my dorm is) the trains are still running.","('PROPN', 'PUNCT', 'PRON')",Spanish
"ummm, my explanation is really bad.","Ummm, my explanation is really bad.","('PROPN', 'PUNCT', 'PRON')",Spanish
fall is said to have delicious food in Japan.,"In Japan, it's said that Fall brings delicious food.","('PROPN', 'PUNCT', 'PRON')",Spanish
I like the Momo which is a story written by Ende.,"I like Momo, which is a story written by Ende.","('PROPN', 'PUNCT', 'PRON')",Spanish
My acquaintance taught me.,"My acquaintance told me about it. (In English, we don't use the verb ""teach"" in this situation. This was hard for me when I was learning Japanese, too.)","('PROPN', 'PUNCT', 'PRON')",Spanish
My acquaintance taught me.,"My acquaintance told me about it. (In English, we don't use the verb ""teach"" in this situation. This was hard for me when I was learning Japanese, too.)","('PROPN', 'PUNCT', 'PRON')",Spanish
"when I travel in USA, because they usually don't think I'm a foreigner just because I am Asian, I have to keep on trying to be concious of the distances to other people.","When I travel in the USA, they usually don't think I'm a foreigner just because I am Asian, I have to keep aware of my distance to other people.","('PROPN', 'PUNCT', 'PRON')",Spanish
"they are same as Obama, all graduate from famous collage, working on business, political and law area, they are the brothers in arms with Obama, even not working on Washington, also can step up their career and status with the Obama's success.","They are the same as Obama, all graduates from a famous college, working on business, politics and law area, they are the brothers in arms with Obama, even though not working in Washington, they can also step up their career and status with Obama's success.","('PROPN', 'PUNCT', 'PRON')",Spanish
"The big villain in this game called Frank Fontaine, he is a very interesting character, at the beginning, he is one of the elite peoples chosen by Andrew, at last, he betrayed Andrew and snatch the Adam and EVE to against Andrew, just like the legendary tale says "" Satan was the seraph of the God.","The big villain in this game is called Frank Fontaine. He is a very interesting character. At the beginning, he is one of the elite people chosen by Andrew, but by the end, he has betrayed Andrew and snatched Adam and Eve to use against Andrew, just like in the legend where Satan was an angel of God turned bad.","('PROPN', 'PUNCT', 'PRON')",Spanish
"The big villain in this game called Frank Fontaine, he is a very interesting character, at the beginning, he is one of the elite peoples chosen by Andrew, at last, he betrayed Andrew and snatch the Adam and EVE to against Andrew, just like the legendary tale says "" Satan was the seraph of the God.","The big villain in this game is called Frank Fontaine. He is a very interesting character. At the beginning, he is one of the elite people chosen by Andrew, but by the end, he has betrayed Andrew and snatched Adam and Eve to use against Andrew, just like in the legend where Satan was an angel of God turned bad.","('PROPN', 'PUNCT', 'PRON')",Spanish
"The big villain in this game called Frank Fontaine, he is a very interesting character, at the beginning, he is one of the elite peoples chosen by Andrew, at last, he betrayed Andrew and snatch the Adam and EVE to against Andrew, just like the legendary tale says "" Satan was the seraph of the God.","The big villain in this game is called Frank Fontaine. He is a very interesting character. At the beginning, he is one of the elite people chosen by Andrew, but by the end, he has betrayed Andrew and snatched Adam and Eve to use against Andrew, just like in the legend where Satan was an angel of God turned bad.","('PROPN', 'PUNCT', 'PRON')",Spanish
"The big villain in this game called Frank Fontaine, he is a very interesting character, at the beginning, he is one of the elite peoples chosen by Andrew, at last, he betrayed Andrew and snatch the Adam and EVE to against Andrew, just like the legendary tale says "" Satan was the seraph of the God.","The big villain in this game is called Frank Fontaine. He is a very interesting character. At the beginning, he is one of the elite people chosen by Andrew, but by the end, he has betrayed Andrew and snatched Adam and Eve to use against Andrew, just like in the legend where Satan was an angel of God turned bad.","('PROPN', 'PUNCT', 'PRON')",Spanish
I had a good time with my friends but I felt sorry one thing that Saxhiko who is I like most wasn't there.,"I had a good time with my friends but there was one thing that I felt disappointed about. Saxhiko, who I like most, wasn't there.","('PROPN', 'PUNCT', 'PRON')",Spanish
